,location_id,rank,true product,true product's sold_count,predicted new product
23063,"""be680c27-8202-46d3-9719-19500a52206b""",43,P-Alaxin 40/320mg Tablets x9,2,Tab Boska x20
23064,"""be680c27-8202-46d3-9719-19500a52206b""",44,Felvin 20mg Capsules x100,2,Gestid 100ml Suspension
23065,"""be680c27-8202-46d3-9719-19500a52206b""",45,Ors G Oral,2,Fire Xtacy Condoms x3
23066,"""be680c27-8202-46d3-9719-19500a52206b""",46,Loratadine (Afrab) Syrup 60ml,2,Camosunate Adult 300/100mg Tablets x12
23067,"""be680c27-8202-46d3-9719-19500a52206b""",47,Gold circle flex,2,PT Strip
23068,"""be680c27-8202-46d3-9719-19500a52206b""",48,Astyfer Capsules x30,1,Andrews Liver Salt x50
23069,"""be680c27-8202-46d3-9719-19500a52206b""",49,Panadol Extra,1,Metrotab 400mg Tablets x100
23070,"""be680c27-8202-46d3-9719-19500a52206b""",50,Em-Vit-C 100ml Syrup,1,Meyer's B-Complex Tabs x100
23071,"""be680c27-8202-46d3-9719-19500a52206b""",51,Daravit Capsules x30,1,Robb Inhaler x12
23072,"""be680c27-8202-46d3-9719-19500a52206b""",52,Amatem 80/480 Softgel x6,1,Pectol x50
23073,"""be680c27-8202-46d3-9719-19500a52206b""",53,Panadol (Regular) 500mg 10x10,1,Zentel 200mg Tablets x2
23074,"""be680c27-8202-46d3-9719-19500a52206b""",54,Bonababe Syrup,1,Lonart 20/120mg Tablets x24
23075,"""be680c27-8202-46d3-9719-19500a52206b""",55,Ascochew Vitamin C (Orange),1,SKG Paracetamol 500mg Tablets x96
23076,"""be680c27-8202-46d3-9719-19500a52206b""",56,Procold Tablet x25,1,Tab Ketrax
23077,"""be680c27-8202-46d3-9719-19500a52206b""",57,Syr Astymin x200ml,1,Kacham Caplets x20
23078,"""be680c27-8202-46d3-9719-19500a52206b""",58,Vitamin C Drops,1,Bond Paracetamol 60ml Syrup
23079,"""be680c27-8202-46d3-9719-19500a52206b""",59,Artequick 62.5/375mg Tablets x4,1,Wellwoman 50+ Tablets x30
23080,"""be680c27-8202-46d3-9719-19500a52206b""",60,Tab Mixagrip,1,Flucor Day Capsules
23081,"""be680c27-8202-46d3-9719-19500a52206b""",61,Loratyn 10mg Tablets x100,1,Benylin Dry Cough 100ml Syrup
23082,"""be680c27-8202-46d3-9719-19500a52206b""",62,Danacid Tablets x1000,1,Bunto Blood Caps x100
23083,"""be680c27-8202-46d3-9719-19500a52206b""",63,Tutolin Expectorant x100ml,1,ORS + Zinc x1 
23084,"""be680c27-8202-46d3-9719-19500a52206b""",64,Kiss Condoms,1,Baygon 500ml Aerosol
23085,"""be680c27-8202-46d3-9719-19500a52206b""",65,Fidson Paracetamol 500mg Tablets x96,1,Emzor Paracetamol 500mg Tablets x96
23086,"""be680c27-8202-46d3-9719-19500a52206b""",66,Ferobin Tonic 200ml Syrup,1,Always Ultra Platinum Normal - Duo x16
23087,"""be680c27-8202-46d3-9719-19500a52206b""",67,Cotton Wool 500g,1,Emzor Para 1000mg Caplet x10
23088,"""be680c27-8202-46d3-9719-19500a52206b""",68,Apetamin 200ml Syrup,1,Latex Gloves
23089,"""be680c27-8202-46d3-9719-19500a52206b""",69,Bonjela Child (Parki),1,Arenax Plus Forte 80/480mg Tablets x6
23090,"""be680c27-8202-46d3-9719-19500a52206b""",70,Emzoron Blood Tonic 200ml,1,Infusion Giving set
23091,"""be823193-e846-4271-b327-814284203867""",1,Flucamed Ear/Eye Drops,7,Tab Glucophage 1000mg
23092,"""be823193-e846-4271-b327-814284203867""",2,Lonart DS 80/480mg Tablets x6,6,Supramult Capsules x30
23093,"""be823193-e846-4271-b327-814284203867""",3,Cotton Wool 50g,6,Ciprotab 500mg Tablets x14
23094,"""be823193-e846-4271-b327-814284203867""",4,Coartem 80/480mg Tablets x6,5,Synriam 150/750mg Tablets x3
23095,"""be823193-e846-4271-b327-814284203867""",5,Aboniki Balm,5,Cataflam Tablets 50mg x100
23096,"""be823193-e846-4271-b327-814284203867""",6,Odomos 50g Cream (Medium size),5,Aldomet 250mg Tablets x60
23097,"""be823193-e846-4271-b327-814284203867""",7,Glucophage 500mg Tablets x30,5,Ketineal Cream 20g
23098,"""be823193-e846-4271-b327-814284203867""",8,Zoxine 20/120mg Tablets x24,5,Zinnat Tablets 500mg x10
23099,"""be823193-e846-4271-b327-814284203867""",9,Brustan-N 100mg/5ml Suspension x100ml,4,De-Deon's Syrup 150ml
23100,"""be823193-e846-4271-b327-814284203867""",10,Mycoten Pessary,4,HB 12 plus 200ml Syrup
23101,"""be823193-e846-4271-b327-814284203867""",11,Tab Boska x20,4,Clarion Vitamin A Capsules x30
23102,"""be823193-e846-4271-b327-814284203867""",12,Hydrogen Peroxide 100ml ,4,Mycoten V Cream
23103,"""be823193-e846-4271-b327-814284203867""",13,Emal Injection 150mg/2ml x3,4,Arthrotec 75mg Tablets x100
23104,"""be823193-e846-4271-b327-814284203867""",14,Amoxil (Beecham) 500mg Capsules,3,Diabetmin 500mg Tablets x100
23105,"""be823193-e846-4271-b327-814284203867""",15,Cap Zithromax 250mg x6,3,Actifed Tablets
23106,"""be823193-e846-4271-b327-814284203867""",16,Olfen Gel 50g,3,Zentel 200mg Tablets x2
23107,"""be823193-e846-4271-b327-814284203867""",17,Camosunate 300mg/100mg (7-13years),3,Vigor Chocolate for Men Singles x1 
23108,"""be823193-e846-4271-b327-814284203867""",18,Well Woman Plus + Omega 3 x60,3,Emzor Paracetamol 500mg Tablets x96
23109,"""be823193-e846-4271-b327-814284203867""",19,Brustan-N 60ml Syrup,3,Clofenac 100mg Tablets x100
23110,"""be823193-e846-4271-b327-814284203867""",20,Amatem 80/480 Softgel x6,3,Artequick 62.5/375mg Tablets x4
23111,"""be823193-e846-4271-b327-814284203867""",21,Strepsils (Orange + Vitamin C) x24,3,Lonart 20/120mg 60ml Suspension
23112,"""be823193-e846-4271-b327-814284203867""",22,Erythromicin 500mg tablets,3,Nizoral 15g Cream
23113,"""be823193-e846-4271-b327-814284203867""",23,Amatem 20/120mg x24 Softgels,3,Robb Balm (Bottle)
23114,"""be823193-e846-4271-b327-814284203867""",24,Grutha forte 80/480mg Tablets x6,3,Clartem 20/120mg Tablets x24
23115,"""be823193-e846-4271-b327-814284203867""",25,Benzyl benzoate 100ml,3,M&B Paracetamol Syrup 1 X 60ml Bottle
23116,"""be823193-e846-4271-b327-814284203867""",26,Emzor B-Complex Tablets x100,3,Em-Vit-C 100ml Syrup
23117,"""be823193-e846-4271-b327-814284203867""",27,Ciprobon 500mg Caplets x10,3,Amoxicillin (Unbranded) 500mg Capsules x100
23118,"""be823193-e846-4271-b327-814284203867""",28,Cenox Tablets x10,3,Pregnacare Original Tablets x30
23119,"""be823193-e846-4271-b327-814284203867""",29,Nivea Vanilla & Almond oil Body lotion 400ml,3,Em-Vit C 100mg (Coloured) Tablets x100
23120,"""be823193-e846-4271-b327-814284203867""",30,Reals Night Aid Tablets x10,3,Ebecef 1g Injection x1
23121,"""be823193-e846-4271-b327-814284203867""",31,Funbact A 30g Cream,2,Pregnacare Plus + Omega 3
23122,"""be823193-e846-4271-b327-814284203867""",32,Methylated Spirit (Moko) x200ml,2,Calcitone Tabs 100
23123,"""be823193-e846-4271-b327-814284203867""",33,Diflucan 50mg Capsules x3,2,Ocefix 200mg Tablets x10
23124,"""be823193-e846-4271-b327-814284203867""",34,Fleming 625mg x14,2,Augmentin 228mg/5ml Suspension
23125,"""be823193-e846-4271-b327-814284203867""",35,Fleming 1000mg x14,2,Tab Brustan-N
23126,"""be823193-e846-4271-b327-814284203867""",36,Tribotan Adult,2,Ciprotab 500mg Tablets x10
23127,"""be823193-e846-4271-b327-814284203867""",37,Otrivin 0.1% Nasal Drop (Adult) 10ml,2,Oflomed 200mg x14
23128,"""be823193-e846-4271-b327-814284203867""",38,Otrivin 0.05% Nasal Drop (Child) 10ml,2,Klinfast 100/200mg Pessary x7
23129,"""be823193-e846-4271-b327-814284203867""",39,Doxycap 100mg Capsules x100,2,Omega H3 Capsules x30
23130,"""be823193-e846-4271-b327-814284203867""",40,Menthodex Syrup,2,Clofenac 50mg Tablets x100
23131,"""be823193-e846-4271-b327-814284203867""",41,Astyfer Capsules x30,2,Bonababe Syrup
23132,"""be823193-e846-4271-b327-814284203867""",42,De-Deon's Syrup 280ml,2,Gold Circle (Old) x24
23133,"""be823193-e846-4271-b327-814284203867""",43,Strepsils (Original) x24,2,Ors G Oral
23134,"""be823193-e846-4271-b327-814284203867""",44,Primpex DS 960mg Tablet x100,2,Clartem (DS) 80/480mg Tablets x6
23135,"""be823193-e846-4271-b327-814284203867""",45,Biocoten Cream,2,Cream Skineal x15g
23136,"""be823193-e846-4271-b327-814284203867""",46,NGC Cough Syrup (Adult) x100ml,2,Axacef 500mg Tablets
23137,"""be823193-e846-4271-b327-814284203867""",47,Neurogesic Ointment 35g,2,Nurofen 100mg/5ml Syrup x100ml
23138,"""be823193-e846-4271-b327-814284203867""",48,PT Strip,2,Artheget Ez Tab
23139,"""be823193-e846-4271-b327-814284203867""",49,Gaviscon Suspension 200ml,2,Daflon 500mg Tablet x30
23140,"""be823193-e846-4271-b327-814284203867""",50,Sporidex Tabs 500mg,2,Panadol (Regular) 500mg 10x10
23141,"""be823193-e846-4271-b327-814284203867""",51,Lokmal QS Combi,2,Ampiclox 250mg/5ml Suspension ×100ml
23142,"""be823193-e846-4271-b327-814284203867""",52,Magsil Supsension 190ml,2,Emtrim 480mg Tablets x10
23143,"""be823193-e846-4271-b327-814284203867""",53,Ampiclox (Unbranded) 500mg Capsules x100,2,Camosunate Adult 300/100mg Tablets x12
23144,"""be823193-e846-4271-b327-814284203867""",54,EmVite Multivitamin Syrup x100ml,2,CAC 1000 Sandoz Effervescent Tablets
23145,"""be823193-e846-4271-b327-814284203867""",55,Ampicillin 500mg Capsules x100,2,Fiesta Dotted
23146,"""be823193-e846-4271-b327-814284203867""",56,Endix G Cream,2,Bunto blood Tonic x300ml
23147,"""be823193-e846-4271-b327-814284203867""",57,Flucamed 50mg Capsules x10,2,Fleming 457mg/5ml Suspension
23148,"""be823193-e846-4271-b327-814284203867""",58,Flucamed Capsules 200mg x10,2,Vasoprin 75mg Tablets x100
23149,"""be823193-e846-4271-b327-814284203867""",59,Flucor Day Capsules,2,Swidar 500/25mg x3
23150,"""be823193-e846-4271-b327-814284203867""",60,Nature field Vit C 1000mg x10,2,Emgyl 200mg/5ml Suspension 60ml
23151,"""be823193-e846-4271-b327-814284203867""",61,Coatal Forte 80/480mg Tablets x6,2,Tab Paracetamol (M&B) 500mg x96
23152,"""be823193-e846-4271-b327-814284203867""",62,Deep heat 100g Cream,2,Astyfer Tonic x200ml
23153,"""be823193-e846-4271-b327-814284203867""",63,Em Vit C 100mg (White) Tablets x100,2,Reload women (30)
23154,"""be823193-e846-4271-b327-814284203867""",64,Broncholyte 4mg/5ml Elixir x100ml,2,Olfen 50mg Tablets x10
23155,"""be823193-e846-4271-b327-814284203867""",65,Mycoten 20g Cream,2,Babyrex Baby Mixture x60ml
23156,"""be823193-e846-4271-b327-814284203867""",66,WAIPA 30/225mg Tablets x12,2,Syrup Paracetamol 125mg/5ml (Emzor)
23157,"""be823193-e846-4271-b327-814284203867""",67,5% Dextrose saline 500ml x1,2,Neo-Presol Acne/After Shave Lotion 25ml
23158,"""be823193-e846-4271-b327-814284203867""",68,ABF-3 Cream 20g,2,Proviron 25mg Tablets x20
23159,"""be823193-e846-4271-b327-814284203867""",69,Cotton wool 100g,2,Biosea Cod liver Oil with Omega 3 120ml
23160,"""be823193-e846-4271-b327-814284203867""",70,Cotton Wool 300g,2,Diclofenac Tablets 50mg (Dexel)
23161,"""be823193-e846-4271-b327-814284203867""",71,Mepisan 20g Cream,2,Lincomman Capsules x12
23162,"""be823193-e846-4271-b327-814284203867""",72,Hydrocortisone 15g Cream,2,Emtrim 50ml Suspension
23163,"""be823193-e846-4271-b327-814284203867""",73,Dettol Liquid 125ml ,2,Pyrantrin Tablet x6
23164,"""be823193-e846-4271-b327-814284203867""",74,Sensodyne Rapid Action 25g,2,Camosunate Children 150mg/50mg Tablets (1-6years) x6
23165,"""be823193-e846-4271-b327-814284203867""",75,Aldactone 25mg Tablets x100,2,Chymoral Tablets x10
23166,"""be823193-e846-4271-b327-814284203867""",76,Daravite Forte Capsules x50,2,Tab Nifegem Retard
23167,"""be823193-e846-4271-b327-814284203867""",77,Bondoment  x100 Tablet,2,Visita Plus 30g Cream
23168,"""be823193-e846-4271-b327-814284203867""",78,Arenax Plus 20/120 x6 Tablets,2,P-Alaxin 80/640mg 80ml Suspension
23169,"""be823193-e846-4271-b327-814284203867""",79,Arenax Plus 20/120 x24 Tablets,2,Zolat 100mg/5ml Suspension x20ml
23170,"""be823193-e846-4271-b327-814284203867""",80,Omefast 20mg Capsules x14,2,Tiniflox 600/200mg Tablets x10
23171,"""be823193-e846-4271-b327-814284203867""",81,Cenox Tablets x14,2,Gestid 200ml Suspension
23172,"""be823193-e846-4271-b327-814284203867""",82,Luter 80/480mg Tablets ×6,2,Susp. Zithromax 250mg/5ml
23173,"""be823193-e846-4271-b327-814284203867""",83,Complan (Zydus) 450g,2,Amatem Forte 80/480mg tablets x6
23174,"""be823193-e846-4271-b327-814284203867""",84,Oral-B Strong Teeth Extra Fresh 140g,2,Clary 500mg Tablets x10
23175,"""be823193-e846-4271-b327-814284203867""",85,Oral-B Pro-Health 75ml 93g,2,Klovinal Pessary 500/100mg 1 X 6 Pessary
23176,"""be823193-e846-4271-b327-814284203867""",86,Syr Astymin x200ml,1,Fleming 228.5mg/5ml Suspension
23177,"""be823193-e846-4271-b327-814284203867""",87,Durex Fetherlite  x3,1,Neoskin Triple Action Cream 30g
23178,"""be823193-e846-4271-b327-814284203867""",88,Celebrex 200mg tablets x10,1,Feroglobin 200ml Tonic 
23179,"""be823193-e846-4271-b327-814284203867""",89,Infacol 40mg/ml Suspension 50ml,1,Olfen cap 100mg
23180,"""be823193-e846-4271-b327-814284203867""",90,Loratyn 10mg Tablets x100,1,Primolut N 5mg Tablets x30
23181,"""be823193-e846-4271-b327-814284203867""",91,Beehive Balsam Cough Syrup x200ml,1,Piriton 4mg tablets x250
23182,"""be823193-e846-4271-b327-814284203867""",92,Flagyl 400mg Tablets x100,1,Ketoral 30g Cream
23183,"""be823193-e846-4271-b327-814284203867""",93,Wellkid Baby & Infant Syrup x150ml,1,Allergin 5mg/5ml Syrup 60ml
23184,"""be823193-e846-4271-b327-814284203867""",94,Ginsomin Multivitamin Capsules x30,1,Voltaren Retard 100mg tablets x100
23185,"""be823193-e846-4271-b327-814284203867""",95,Astymin Capsules x20,1,Gyno-Tiocosid
23186,"""be823193-e846-4271-b327-814284203867""",96,Durex Extra Safe x3,1,DGF Diclofenac 10ml Eye drop
23187,"""be823193-e846-4271-b327-814284203867""",97,Amoxil 250mg Capsules (Beecham) x100,1,Norgesic 450/35mg Tablets x20
23188,"""be823193-e846-4271-b327-814284203867""",98,Panadol Extra,1,Ciprogem 500mg x10
23189,"""be823193-e846-4271-b327-814284203867""",99,Immunace Capsules x30,1,Revive 400mg Capsules x10
23190,"""be823193-e846-4271-b327-814284203867""",100,NCP Antiseptic Liquid 100ml,1,Gestid Tablets x20
23191,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",1,Ibucap x20,10,Erythromicin 500mg tablets
23192,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",2,Amatem 20/120mg x24 Softgels,10,Glucophage 500mg Tablets x30
23193,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",3,Postpill 150mcg Tablet,9,Beehive Balsam Cough Syrup x200ml
23194,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",4,Coartem 80/480mg Tablets x6,7,Silverbird Eucalyptus Oil
23195,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",5,Ciprotab 500mg Tablets x14,7,Amoxil Unbranded 250mg Capsules x100
23196,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",6,Camosunate 300mg/100mg (7-13years),6,Ruzu Bitters x200ml
23197,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",7,Aboniki Balm,6,Gold Circle (Old) x24
23198,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",8,Amalar 500/25mg Tablets x3,5,Omega H3 Capsules x30
23199,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",9,Ciprotab 500mg Tablets x10,4,Diabetmin 500mg Tablets x100
23200,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",10,P-Alaxin 40/320mg Tablets x9,4,Cataflam Tablets 50mg x100
23201,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",11,Camosunate Adult 300/100mg Tablets x12,4,Tab Glucophage 1000mg
23202,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",12,Tiocosid 1% Dermal Cream 20g,3,Nomoretic Tablets x100
23203,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",13,Lonart DS 80/480mg Tablets x6,2,Calcitone Tabs 100
23204,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",14,Artequick 62.5/375mg Tablets x4,2,Clofenac 100mg Tablets x100
23205,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",15,Menthodex Syrup,2,Wellwoman Original Tablets x30
23206,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",16,Amatem 80/480 Softgel x6,2,Amoxil 250mg Capsules (Beecham) x100
23207,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",17,Cenpain Night,2,Flucor Day Capsules
23208,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",18,Secwid 500mg Tablets x3,2,Lokmal QS Combi
23209,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",19,Oceanic Cod Liver Oil 1000mg Capsules x30,2,M&B Paracetamol Syrup 1 X 60ml Bottle
23210,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",20,Ibucap Forte Capsule x10,2,De-Deon's Syrup 280ml
23211,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",21,Fiesta Dotted,2,Feroglobin Capsules x30
23212,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",22,Flagentyl 500mg Tablets x4,2,Em-Vit-C 100ml Syrup
23213,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",23,Dexorange 200ml Syrup,2,Perilon 5mg Tablets x100
23214,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",24,Tarivid 200mg Tablets x10,2,Fleming 625mg x14
23215,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",25,ABF-3 Cream 20g,2,Zentel 200mg Tablets x2
23216,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",26,Amlong 5mg Tablets x30,2,Fleming 457mg/5ml Suspension
23217,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",27,Amoxicillin (Unbranded) 500mg Capsules x100,1,Reload women (30)
23218,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",28,Amoxil (Beecham) 500mg Capsules,1,Cenox Tablets x10
23219,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",29,Postinor 2,1,Clofenac 50mg Tablets x100
23220,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",30,Cap Zithromax 250mg x6,1,Pyrantrin Tablet x6
23221,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",31,Diflucan 50mg Capsules x3,1,Feroglobin 200ml Tonic 
23222,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",32,Tab Brustan-N,1,Astyfer Capsules x30
23223,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",33,Vigor Chocolate for Men x12,1,Brustan-N 100mg/5ml Suspension x100ml
23224,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",34,Astyfer Tonic x200ml,1,Reload Men x30 Tablets
23225,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",35,Fleming 1000mg x14,1,Methylated Spirit (Moko) x200ml
23226,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",36,Exforge FCT 10/160mg Tablets,1,De-Deon's Syrup 150ml
23227,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",37,Camosunate Children 150mg/50mg Tablets (1-6years) x6,1,Sporidex Tabs 500mg
23228,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",38,Astymin Capsules x20,1,Neo-Presol Acne/After Shave Lotion 25ml
23229,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",39,Panadol Extra,1,NCP Antiseptic Liquid 100ml
23230,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",40,Biocoten Cream,1,Reload 4 kidz Syrup x237ml
23231,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",41,Coflin Cough Linctus x100ml,1,Funbact A 30g Cream
23232,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",42,Lonart 20/120mg 60ml Suspension,1,Tab Paracetamol (M&B) 500mg x96
23233,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",43,Mycoten V Cream,1,Caps Augmentin 375mg
23234,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",44,Vasoprin 75mg Tablets x100,1,Clomid 50mg Tablets x10
23235,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",45,Emzolyn Cough Syrup Adult,1,Bonababe Syrup
23236,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",46,Voltaren Retard 100mg tablets x100,1,Cenox Tablets x14
23237,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",47,Primpex 50ml Suspension,1,Meyer's B-Complex Tabs x100
23238,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",48,Tab Nifegem Retard,1,Fleming 228.5mg/5ml Suspension
23239,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",49,Felxicam 20mg Capsules x100,1,Bunto blood Tonic x300ml
23240,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",50,Tab Mixagrip,1,CAC 1000 Sandoz Effervescent Tablets
23241,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",51,Tab Boska x20,1,Lofnac Plus Tablets x10
23242,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",52,Ciprogem 500mg x10,1,Gestid 200ml Suspension
23243,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",53,Flucamed 50mg Capsules x10,1,Fluzole 50mg Tablet
23244,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",54,Gyno-Tiocosid,1,Gestid Tablets x20
23245,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",55,Tutolin Expectorant x100ml,1,Broncholyte 4mg/5ml Elixir x100ml
23246,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",56,Calcimax Tablets x30,1,Gascol Suspension x150ml
23247,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",57,Alabukun (Powder)  - 1x10 Pack,1,Floranorm
23248,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",58,Vitacap Softgel Capsules x50,1,Tab Dopatab M250 x10
23249,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",59,Gremax 250mg Capsules x6,1,Loxagyl 200mg Tablets x100
23250,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",60,Lofnac Gel 30g,1,Betawoman x30
23251,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",61,Amlong 10mg Tablets x30,1,Ampiclox 250mg/5ml Suspension ×100ml
23252,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",62,Swisec 500mg Tablets x4,1,Bunto Blood Caps x100
23253,"""c0451f46-1d63-4c60-8c24-37fbe4517804""",63,Dabur Herbal Toothpaste 140g,1,Emzoclox 500mg Capsules x100
23254,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",1,Tab Paracetamol (M&B) 500mg x96,15,Dettol Liquid 125ml 
23255,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",2,Amatem 20/120mg x24 Softgels,15,Ampicillin 500mg Capsules x100
23256,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",3,Cotton wool 100g,10,Clartem 20/120mg Tablets x24
23257,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",4,Cotton Wool 300g,10,De-Deon's Syrup 280ml
23258,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",5,Ciprobon 500mg Caplets x10,10,Ketineal Cream 20g
23259,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",6,Amatem Forte 80/480mg tablets x6,10,Vigor Chocolate for Men Singles x1 
23260,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",7,Emzor Paracetamol 500mg Tablets x96,8,Erythromicin 500mg tablets
23261,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",8,Arenax Plus Forte 80/480mg Tablets x6,7,Bunto blood Tonic x300ml
23262,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",9,Coartem 80/480mg Tablets x6,5,EmVite Multivitamin Syrup x100ml
23263,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",10,Brustan-N 100mg/5ml Suspension x100ml,5,Bonababe Syrup
23264,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",11,Syrup Paracetamol 125mg/5ml (Emzor),5,Allergin 5mg/5ml Syrup 60ml
23265,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",12,Funbact A 30g Cream,5,Cenox Tablets x14
23266,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",13,Methylated Spirit (Moko) x200ml,5,Silverbird Eucalyptus Oil
23267,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",14,Diflucan 50mg Capsules x3,5,Grutha forte 80/480mg Tablets x6
23268,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",15,Tab Brustan-N,5,Supramult Capsules x30
23269,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",16,Zolat 100mg/5ml Suspension x20ml,5,Loratyn 10mg Tablets x100
23270,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",17,Amatem 80/480 Softgel x6,5,Lofnac Gel 30g
23271,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",18,Panda Paracetamol 15ml Drops,5,Aboniki Balm
23272,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",19,Jawamox 125mg/5ml Suspension x100ml,5,Emzor B-Complex Tablets x100
23273,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",20,Pyrantrin Tablet x6,5,Gestid Tablets x20
23274,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",21,Retrax 15ml Syrup,5,Cotton Wool 50g
23275,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",22,Pyrantrin 15ml Suspension,5,Durex Fetherlite  x3
23276,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",23,Hexedene Mouthwash 300ml,5,Panadol (Regular) 500mg 10x10
23277,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",24,Brustan Extra Tablets,5,Zolat 200mg Tablets x2
23278,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",25,Coatal Forte 80/480mg Tablets x6,5,Arthrotec 75mg Tablets x100
23279,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",26,Chymoral Tablets x10,5,Tab Boska x20
23280,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",27,Jusgo Muscle Rub 20g,5,Tutolin Cough and Cold Syrup
23281,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",28,Cenox Tablets x10,5,Amalar 500/25mg Tablets x3
23282,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",29,Oceanic Cod Liver Oil 1000mg Capsules x30,5,Gestid 100ml Suspension
23283,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",30,Cypri Gold 100ml Syrup,5,MIM tonic 100ml
23284,"""c047b0ab-cc8e-451d-81c5-6740caa57642""",31,MIM Tonic 300ml,5,Klinfast 100/200mg Pessary x7
