,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
10280,"""c93c1d37-3960-441a-ae34-2c267a88028d""",7,Brustan-N 100mg/5ml Suspension x100ml,9.0,Lofnac Tablets x10,10.0,6,0.35,41
10281,"""c93c1d37-3960-441a-ae34-2c267a88028d""",8,Funbact A 30g Cream,9.0,Babyrex Baby Mixture x60ml,2.0,53,0.41,52
10282,"""c93c1d37-3960-441a-ae34-2c267a88028d""",9,Lofnac Plus Tablets x10,9.0,Swidar 500/25mg x3,7.0,13,0.4,42
10283,"""c93c1d37-3960-441a-ae34-2c267a88028d""",10,Ibucap x20,8.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
10284,"""c93c1d37-3960-441a-ae34-2c267a88028d""",11,Pyrantrin 15ml Suspension,8.0,Tab Paracetamol (M&B) 500mg x96,13.0,2,0.38,23
10285,"""c93c1d37-3960-441a-ae34-2c267a88028d""",12,Cream Skineal x15g,7.0,De-Deon's Syrup 150ml,,,0.3,78
10286,"""c93c1d37-3960-441a-ae34-2c267a88028d""",13,Swidar 500/25mg x3,7.0,Panda Paracetamol 15ml Drops,3.0,41,0.52,61
10287,"""c93c1d37-3960-441a-ae34-2c267a88028d""",14,Camosunate Children 150mg/50mg Tablets (1-6years) x6,7.0,Ors G Oral,2.0,47,0.36,46
10288,"""c93c1d37-3960-441a-ae34-2c267a88028d""",15,NGC Cough Syrup (Adult) x100ml,7.0,Methylated Spirit (Moko) x200ml,,,0.35,51
10289,"""c93c1d37-3960-441a-ae34-2c267a88028d""",16,Vitamin C Drops,6.0,Postpill 150mcg Tablet,4.0,30,0.4,41
10290,"""c93c1d37-3960-441a-ae34-2c267a88028d""",17,Ferrotogen Tonic 100ml,6.0,Pyrantrin 15ml Suspension,8.0,11,0.27,76
10291,"""c93c1d37-3960-441a-ae34-2c267a88028d""",18,Spartan C 100mg Tablets (White) x100,6.0,Emzor Paracetamol 500mg Tablets x96,1.0,61,0.42,36
10292,"""c93c1d37-3960-441a-ae34-2c267a88028d""",19,Amatem 20/120mg x24 Softgels,5.0,Brustan-N 100mg/5ml Suspension x100ml,9.0,7,0.53,28
10293,"""c93c1d37-3960-441a-ae34-2c267a88028d""",20,Lonart DS 80/480mg Tablets x6,4.0,Oceanic Cod Liver Oil 1000mg Capsules x30,10.0,5,0.24,53
10294,"""c93c1d37-3960-441a-ae34-2c267a88028d""",21,Coflin Expectorant x100ml,4.0,Lofnac Plus Tablets x10,9.0,9,0.29,62
10295,"""c93c1d37-3960-441a-ae34-2c267a88028d""",22,Amalar 500/25mg Tablets x3,4.0,Cream Skineal x15g,7.0,12,0.41,56
10296,"""c93c1d37-3960-441a-ae34-2c267a88028d""",23,Lonart 20/120mg Tablets x24,4.0,Neofylin Cough Syrup,16.0,1,0.42,47
10297,"""c93c1d37-3960-441a-ae34-2c267a88028d""",24,Lokmal QS Combi,4.0,Aboniki Balm,2.0,51,0.41,23
10298,"""c93c1d37-3960-441a-ae34-2c267a88028d""",25,Emzolyn Cough Syrup Adult,4.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,7.0,14,0.43,31
10299,"""c93c1d37-3960-441a-ae34-2c267a88028d""",26,Nospamin Drops,4.0,M&B Paracetamol Syrup 1 X 60ml Bottle,4.0,27,0.39,35
10300,"""c93c1d37-3960-441a-ae34-2c267a88028d""",27,M&B Paracetamol Syrup 1 X 60ml Bottle,4.0,Em-Vit-C 100ml Syrup,3.0,36,0.44,34
10301,"""c93c1d37-3960-441a-ae34-2c267a88028d""",28,Pyrantrin Tablet x6,4.0,Pyrantrin Tablet x6,4.0,28,0.43,38
10302,"""c93c1d37-3960-441a-ae34-2c267a88028d""",29,Coartem 20/120mg Tablets x24 Green,4.0,De-Deon's Syrup 280ml,,,0.36,53
10303,"""c93c1d37-3960-441a-ae34-2c267a88028d""",30,Postpill 150mcg Tablet,4.0,Bonababe Syrup,3.0,39,0.55,35
10304,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",1,Tab Paracetamol (M&B) 500mg x96,35.0,Emzolyn Cough Syrup Child,6.0,56,0.41,64
10305,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",2,Aboniki Balm,30.0,Pyrantrin Tablet x6,24.0,6,0.43,38
10306,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",3,Lokmal QS Combi,27.0,Tab Boska x20,9.0,36,0.33,53
10307,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",4,De-Deon's Syrup 280ml,26.0,Panda Paracetamol 15ml Drops,4.0,67,0.52,61
10308,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",5,Amatem 80/480 Softgel x6,25.0,Emzolyn Cough Syrup Adult,5.0,60,0.49,48
10309,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",6,Pyrantrin Tablet x6,24.0,NGC Cough Syrup (Adult) x100ml,6.0,54,0.4,61
10310,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",7,Gestid 200ml Suspension,23.0,NGC Cough Syrup (Child) x100ml,,,0.34,72
10311,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",8,Ibucap x20,23.0,Tab Paracetamol (M&B) 500mg x96,35.0,1,0.38,23
10312,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",9,Camosunate 300mg/100mg (7-13years),22.0,Pyrantrin 15ml Suspension,7.0,53,0.27,76
10313,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",10,Neofylin Cough Syrup,19.0,Methylated Spirit (Moko) x200ml,5.0,57,0.35,51
10314,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",11,M&B Paracetamol Syrup 1 X 60ml Bottle,18.0,Bunto blood Tonic x300ml,1.0,88,0.28,74
10315,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",12,Em-Vit-C 100ml Syrup,16.0,Bunto Blood Caps x100,5.0,61,0.28,76
10316,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",13,Camosunate Children 150mg/50mg Tablets (1-6years) x6,16.0,Lonart 20/120mg Tablets x24,16.0,14,0.3,56
10317,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",14,Lonart 20/120mg Tablets x24,16.0,Coflin Expectorant x100ml,8.0,40,0.45,53
10318,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",15,Shal'artem 80/480mg Tablets x6,16.0,Aboniki Balm,30.0,2,0.41,23
10319,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",16,Lonart DS 80/480mg Tablets x6,14.0,M&B Paracetamol Syrup 1 X 60ml Bottle,18.0,11,0.39,35
10320,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",17,Emzor Paracetamol 500mg Tablets x96,14.0,Amalar 500/25mg Tablets x3,,,0.23,30
10321,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",18,Coflin Cough Linctus x100ml,14.0,Bonababe Syrup,8.0,44,0.55,35
10322,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",19,Oceanic Cod Liver Oil 1000mg Capsules x30,13.0,Ors G Oral,7.0,49,0.36,46
10323,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",20,Meyer's B-Complex Tabs x100,12.0,De-Deon's Syrup 280ml,26.0,4,0.36,53
10324,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",21,Calcitone Tabs 100,12.0,Tab Mixagrip,1.0,89,0.23,137
10325,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",22,Fiesta Prolong,12.0,Lofnac Plus Tablets x10,10.0,34,0.29,62
10326,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",23,Lonart 20/120mg Tablets x18,12.0,Em-Vit-C 100ml Syrup,16.0,12,0.44,34
10327,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",24,Curefenac 100mg,12.0,Zolat 200mg Tablets x2,3.0,74,0.27,63
10328,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",25,Funbact A 30g Cream,11.0,Swidar 500/25mg x3,4.0,65,0.4,42
10329,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",26,Syr Astymin x200ml,11.0,Procold Tablet x25,2.0,77,0.26,128
10330,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",27,Babyrex Baby Mixture x60ml,11.0,Babyrex Baby Mixture x60ml,11.0,27,0.41,52
10331,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",28,Tutolin Expectorant x100ml,11.0,Coflin Cough Linctus x100ml,14.0,18,0.37,66
10332,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",29,Syrup Paracetamol 125mg/5ml (Emzor),10.0,Amatem  20/120mg x18 Softgels,,,0.17,68
10333,"""c99abbe6-b42f-412f-bdc9-4a072fa0972d""",30,Postinor 2,10.0,Postpill 150mcg Tablet,4.0,69,0.4,41
10334,"""ca248331-2b68-467e-81ff-52be18f9945d""",1,Metronidazole Infusion,3.0,Paracetamol Injection 300mg/2ml x10 Ampoules,,,0.17,89
10335,"""ca248331-2b68-467e-81ff-52be18f9945d""",2,Parkalin Chesty Cough,3.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,,,0.11,29
10336,"""ca248331-2b68-467e-81ff-52be18f9945d""",3,Postinor 2,3.0,Cod Liver Oil 1000mg Soft Gel Capsule 30,2.0,8,0.09,75
10337,"""ca248331-2b68-467e-81ff-52be18f9945d""",4,SKG Paracetamol 500mg Tablets x96,3.0,Danacid Tablets x96,,,0.24,69
10338,"""ca248331-2b68-467e-81ff-52be18f9945d""",5,Lofnac Tablets x10,3.0,Tab Sudrex 500mg/30mg,1.0,28,0.27,35
10339,"""ca248331-2b68-467e-81ff-52be18f9945d""",6,Krishat Cimetidine 200mg/2ml Injection x10,2.0,Syrup Paracetamol 125mg/5ml (Emzor),2.0,11,0.47,40
10340,"""ca248331-2b68-467e-81ff-52be18f9945d""",7,Tuxil-N Syrup Child 100ml,2.0,Chloroquine Injection 300mg/5ml,,,0.1,64
10341,"""ca248331-2b68-467e-81ff-52be18f9945d""",8,Cod Liver Oil 1000mg Soft Gel Capsule 30,2.0,Nospamin Drops,,,0.32,82
10342,"""ca248331-2b68-467e-81ff-52be18f9945d""",9,Maxiquine Tablets x 10,2.0,Bond Paracetamol 500mg Tablets x96,,,0.28,53
10343,"""ca248331-2b68-467e-81ff-52be18f9945d""",10,Gold Circle (Old) x1,2.0,Fidson Paracetamol 60ml Syrup,,,0.15,95
10344,"""ca248331-2b68-467e-81ff-52be18f9945d""",11,Syrup Paracetamol 125mg/5ml (Emzor),2.0,Contact Cold Capsule,,,0.14,74
10345,"""ca248331-2b68-467e-81ff-52be18f9945d""",12,Loxagyl 200mg Tablets x100,2.0,Amoxil Unbranded 250mg Capsules x100,,,0.19,105
10346,"""ca248331-2b68-467e-81ff-52be18f9945d""",13,Greentol Lozenges Red,2.0,Lofnac Tablets x10,3.0,5,0.35,41
10347,"""ca248331-2b68-467e-81ff-52be18f9945d""",14,Tab Boska x20,2.0,Really Xtra Tablets x10,,,0.17,47
10348,"""ca248331-2b68-467e-81ff-52be18f9945d""",15,Infusion Giving set,2.0,Gentamicin 80mg/2ml Injection x10,,,0.17,76
10349,"""ca248331-2b68-467e-81ff-52be18f9945d""",16,Amlodipine 10mg Tablets x28,2.0,Ampiclox (Unbranded) 500mg Capsules x100,,,0.24,98
10350,"""ca248331-2b68-467e-81ff-52be18f9945d""",17,Ferrotogen Tonic 100ml,2.0,Neoskin Triple Action Cream 30g,,,0.34,70
10351,"""ca248331-2b68-467e-81ff-52be18f9945d""",18,Paraflex Tablet x20,1.0,Fire Xtacy Condoms x3,1.0,29,0.15,82
10352,"""ca248331-2b68-467e-81ff-52be18f9945d""",19,Krishat Diclofenac Injection,1.0,Amoxicillin (Unbranded) 500mg Capsules x100,,,0.29,85
10353,"""ca248331-2b68-467e-81ff-52be18f9945d""",20,Bond Vitamin C 100mg Tablets x1000 (White),1.0,Codolin 100ml Cough Syrup,,,0.11,38
10354,"""ca248331-2b68-467e-81ff-52be18f9945d""",21,Methylated Spirit 200ml,1.0,Super Apeti 2 x 10 Tablets,,,0.12,94
10355,"""ca248331-2b68-467e-81ff-52be18f9945d""",22,Azithromycin 500mg Tablets x10,1.0,Krishat Diclofenac Injection,1.0,19,0.1,67
10356,"""ca248331-2b68-467e-81ff-52be18f9945d""",23,Visita Plus 30g Cream,1.0,Asad Suspension 100ml 1x1 Bottle,,,0.12,23
10357,"""ca248331-2b68-467e-81ff-52be18f9945d""",24,Vasoprin 75mg Tablets x100,1.0,Dicnac Diclofenac 50mg Tablets x10,,,0.08,72
10358,"""ca248331-2b68-467e-81ff-52be18f9945d""",25,Strepsils (Orange + Vitamin C) x24,1.0,Exiplon Adult Cough Syrup 100ml ,,,0.13,83
10359,"""ca248331-2b68-467e-81ff-52be18f9945d""",26,Strepsils (Intensive) ×16,1.0,Bonababe Syrup,,,0.55,35
10360,"""ca248331-2b68-467e-81ff-52be18f9945d""",27,Buscopan 10mg Tablets,1.0,Zoxine DS 80/480mg Tablets x6,,,0.24,39
10361,"""ca248331-2b68-467e-81ff-52be18f9945d""",28,Tab Sudrex 500mg/30mg,1.0,Panadol Extra,,,0.54,65
10362,"""ca248331-2b68-467e-81ff-52be18f9945d""",29,Fire Xtacy Condoms x3,1.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
10363,"""ca248331-2b68-467e-81ff-52be18f9945d""",30,Bonduretic Tablets x100,1.0,Panda Paracetamol 15ml Drops,,,0.52,61
10364,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",1,Emzoclox 500mg Capsules x100,10.0,M&B Paracetamol Syrup 1 X 60ml Bottle,,,0.39,35
10365,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",2,Lokmal QS Combi,10.0,Erythromicin 500mg tablets,10.0,3,0.28,64
10366,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",3,Erythromicin 500mg tablets,10.0,Ciprotab 500mg Tablets x10,,,0.39,37
10367,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",4,Pocco Lisinopril 5mg Tablets x28,10.0,De-Deon's Syrup 280ml,5.0,7,0.36,53
10368,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",5,ABF-3 Cream 20g,10.0,Glucophage 500mg Tablets x30,5.0,12,0.32,79
10369,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",6,Dabur Herbal Toothpaste 140g,10.0,Tab Glucophage 1000mg,,,0.25,89
10370,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",7,De-Deon's Syrup 280ml,5.0,Ciprotab 500mg Tablets x14,,,0.4,44
10371,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",8,Vasoprin 75mg Tablets x100,5.0,Amatem 80/480 Softgel x6,,,0.54,16
10372,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",9,Cenpain Night,5.0,Nomoretic Tablets x100,,,0.24,123
10373,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",10,Ampiclox 90mg/0.6ml Drop (Beecham) ×8ml,5.0,Vasoprin 75mg Tablets x100,5.0,8,0.33,67
10374,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",11,De-Deon's Syrup 150ml,5.0,Lonart DS 80/480mg Tablets x6,,,0.51,27
10375,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",12,Glucophage 500mg Tablets x30,5.0,Amoxil (Beecham) 500mg Capsules,,,0.24,82
10376,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",13,Cenox Tablets x10,5.0,Coartem 80/480mg Tablets x6,,,0.5,39
10377,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",14,Amatem 20/120mg x24 Softgels,5.0,Fleming 1000mg x14,,,0.33,78
10378,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",15,Caps Augmentin 375mg,4.0,Tab Brustan-N,,,0.4,23
10379,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",16,Flucamed 50mg Capsules x3,3.0,Fleming 228.5mg/5ml Suspension,,,0.28,81
10380,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",17,Feroglobin 200ml Tonic ,2.0,Fleming 625mg x14,,,0.38,59
10381,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",18,Ocefix 200mg Tablets x10,2.0,Em-Vit-C 100ml Syrup,,,0.44,34
10382,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",19,Nospamin Drops,2.0,Cap Zithromax 250mg x6,,,0.21,98
10383,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",20,Beehive Balsam Cough Syrup x200ml,1.0,Omega H3 Capsules x30,,,0.28,103
10384,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",21,Betawoman x30,1.0,Cenox Tablets x10,5.0,13,0.37,54
10385,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",22,Naproxen 500mg (Relev) Tablet x20,1.0,ABF-3 Cream 20g,10.0,5,0.33,70
10386,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",23,,,Cataflam Tablets 50mg x100,,,0.3,120
10387,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",24,,,Aboniki Balm,,,0.41,23
10388,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",25,,,Bunto Blood Caps x100,,,0.28,76
10389,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",26,,,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
10390,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",27,,,Beehive Balsam Cough Syrup x200ml,1.0,20,0.25,108
10391,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",28,,,Tab Paracetamol (M&B) 500mg x96,,,0.38,23
10392,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",29,,,Camosunate 300mg/100mg (7-13years),,,0.4,52
10393,"""cb34389d-cf2a-4fb4-b82b-f5c527bb825e""",30,,,Babyrex Baby Mixture x60ml,,,0.41,52
10394,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",1,Shal'artem 80/480mg Tablets x6,42.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
10395,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",2,Tab Brustan-N,35.0,Ascochew Vitamin C (Orange),6.0,58,0.16,63
10396,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",3,Postpill 150mcg Tablet,34.0,Coflin Expectorant x100ml,8.0,37,0.45,53
10397,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",4,Cenox Tablets x10,33.0,Procold Tablet x25,,,0.26,128
10398,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",5,Cenox Tablets x14,23.0,Broncholyte 4mg/5ml Elixir x100ml,3.0,109,0.37,81
10399,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",6,Ascochew Vitamin C (White),22.0,Tutolin Expectorant x100ml,,,0.35,74
10400,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",7,Tab Paracetamol (M&B) 500mg x96,22.0,Coflin Cough Linctus x100ml,7.0,48,0.37,66
10401,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",8,Fiesta Chocolate,19.0,Ibucap Forte Capsule x10,,,0.23,57
10402,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",9,Zentel 200mg Tablets x2,18.0,Pyrantrin Tablet x6,,,0.43,38
10403,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",10,Amatem 80/480 Softgel x6,17.0,NGC Cough Syrup (Child) x100ml,,,0.34,72
10404,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",11,Cofmix Junior Syrup x100ml,17.0,Aboniki Balm,,,0.41,23
10405,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",12,Lofnac Plus Tablets x10,16.0,Tutolin Children Cough Syrup x100ml,5.0,68,0.24,75
10406,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",13,Lofnac Tablets x10,15.0,Neofylin Cough Syrup,9.0,36,0.42,47
10407,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",14,P-Alaxin 40/320mg Tablets x9,14.0,Panda Paracetamol 15ml Drops,12.0,20,0.52,61
10408,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",15,Levofem Tablets,14.0,Tab Mixagrip,2.0,137,0.23,137
10409,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",16,Cream Skineal x15g,13.0,Bunto Blood Caps x100,12.0,21,0.28,76
10410,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",17,Talen 1.5mg Tablets x30,13.0,Menthodex Syrup,7.0,47,0.37,63
10411,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",18,Bonababe Syrup,12.0,Gestid 100ml Suspension,3.0,97,0.28,68
10412,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",19,Mycoten Pessary,12.0,Lonart 20/120mg 60ml Suspension,2.0,128,0.41,57
10413,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",20,Panda Paracetamol 15ml Drops,12.0,Tab Boska x20,5.0,66,0.33,53
10414,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",21,Bunto Blood Caps x100,12.0,Pyrantrin 15ml Suspension,3.0,105,0.27,76
10415,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",22,Sudrex 500mg/30mg Cough & Cold Tablets x20,12.0,Gestid Tablets x20,6.0,54,0.41,60
10416,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",23,Amoxicillin (Unbranded) 500mg Capsules x100,11.0,Postinor 2,,,0.41,32
10417,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",24,Caps Lodium x10,11.0,M&B Paracetamol Syrup 1 X 60ml Bottle,9.0,35,0.39,35
10418,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",25,Gentamicin Eye/Ear Drop,11.0,Emcap Syrup 60ml,,,0.11,101
10419,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",26,Silverbird Eucalyptus Oil,11.0,Solotone Tab x30,4.0,84,0.3,103
10420,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",27,Camosunate Children 150mg/50mg Tablets (1-6years) x6,10.0,Robb Inhaler x12,2.0,116,0.19,132
10421,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",28,Primpex DS 960mg Tablets x10,10.0,Tab Paracetamol (M&B) 500mg x96,22.0,7,0.38,23
10422,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",29,Babyrex Baby Mixture x60ml,10.0,Moko Iodine,4.0,79,0.16,80
10423,"""cb3d3086-d1d7-490f-bf15-7e1c02775604""",30,Pocco Amlodipine 5mg Tablets x28,10.0,Amalar 500/25mg Tablets x3,,,0.23,30
10424,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",1,Cotton Wool 50g,12.0,Gestid 200ml Suspension,3.0,25,0.53,39
10425,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",2,Pyrantrin Tablet x6,10.0,Loratyn 10mg Tablets x100,1.0,80,0.31,107
10426,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",3,P-Alaxin 40/320mg Tablets x9,8.0,Kiss Condoms,2.0,73,0.33,115
10427,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",4,Emzor Paracetamol Drop 100mg/ml 15ml,8.0,Bonababe Syrup,6.0,9,0.55,35
10428,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",5,Cenox Tablets x10,8.0,Lofnac Gel 30g,,,0.31,85
10429,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",6,Panda Paracetamol 125mg/5ml Syrup x60ml,7.0,Panadol Extra,,,0.54,65
10430,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",7,Cenox Tablets x14,7.0,Pyrantrin Tablet x6,10.0,2,0.43,38
10431,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",8,Funbact A 30g Cream,6.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
10432,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",9,Bonababe Syrup,6.0,Lonart 20/120mg 60ml Suspension,2.0,50,0.41,57
10433,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",10,Brustan-N 100mg/5ml Suspension x100ml,5.0,Cream Skineal x15g,,,0.41,56
10434,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",11,Postinor 2,5.0,Camosunate 300mg/100mg (7-13years),4.0,18,0.4,52
10435,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",12,Fiesta Classic Condom,5.0,Emzolyn Cough Syrup Adult,3.0,28,0.49,48
10436,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",13,Fiesta Ribbed,5.0,Zolat 100mg/5ml Suspension x20ml,,,0.29,66
10437,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",14,Fiesta Strawberry,5.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
10438,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",15,Swifen suspension 60ml,5.0,Postinor 2,5.0,11,0.41,32
10439,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",16,Lonart DS 80/480mg Tablets x6,4.0,Actifed Tablets,,,0.29,72
10440,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",17,Tab Sudrex 500mg/30mg,4.0,Em-Vit-C 100ml Syrup,2.0,41,0.44,34
10441,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",18,Camosunate 300mg/100mg (7-13years),4.0,Panadol (Regular) 500mg 10x10,1.0,78,0.42,66
10442,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",19,Camosunate Adult 300/100mg Tablets x12,4.0,Tribotan Child,,,0.37,83
10443,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",20,Piriton Expectorant Adult,4.0,Funbact A 30g Cream,6.0,8,0.43,34
10444,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",21,M&B Paracetamol Syrup 1 X 60ml Bottle,4.0,Lonart DS 80/480mg Tablets x6,4.0,16,0.51,27
10445,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",22,Fiesta Extra Strong,4.0,Zolat 200mg Tablets x2,,,0.27,63
10446,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",23,Amatem  20/120mg x12 Softgels,4.0,Emzolyn Cough Syrup Child,,,0.41,64
10447,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",24,Amoxicillin (Unbranded) 500mg Capsules x100,3.0,Brustan-N 100mg/5ml Suspension x100ml,5.0,10,0.53,28
10448,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",25,Gestid 200ml Suspension,3.0,Artequick 62.5/375mg Tablets x4,2.0,39,0.43,48
10449,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",26,Amatem 80/480 Softgel x6,3.0,Astyfer Tonic x200ml,1.0,83,0.38,72
10450,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",27,Tetracycline 250mg Capsules 10x10,3.0,Zentel 200mg Tablets x2,,,0.4,31
10451,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",28,Emzolyn Cough Syrup Adult,3.0,Babyrex Baby Mixture x60ml,,,0.41,52
10452,"""cc0118c0-205b-44d0-a97e-09e7bbdb433f""",29,Oceanic Cod Liver Oil 300mg Capsules x30,3.0,Visita Plus 30g Cream,,,0.31,55
