,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
14307,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",41,Odomos 50g Cream (Medium size),15.0,Postpill 150mcg Tablet,,
14308,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",42,Ocefix 200mg Tablets x10,14.0,Actifed Tablets,10.0,59
14309,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",43,Brustan-N 100mg/5ml Suspension x100ml,13.0,Lofnac Tablets x10,,
14310,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",44,Pocco Lisinopril 5mg Tablets x28,13.0,Tribotan Child,,
14311,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",45,Allergin 5mg/5ml Syrup 60ml,13.0,Syrup Paracetamol 125mg/5ml (Emzor),20.0,24
14312,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",46,Camosunate 300mg/100mg (7-13years),12.0,NGC Cough Syrup (Adult) x100ml,,
14313,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",47,Postinor 2,12.0,Pocco Amlodipine 10mg Tablets x28,,
14314,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",48,Ascochew Vitamin C (White),12.0,Flucor Day Capsules,11.0,55
14315,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",49,Gascol Suspension x150ml,12.0,EmVite Multivitamin Syrup x100ml,2.0,137
14316,"""a84d644a-7bc2-4eb4-a0b8-2c0572092490""",50,Emgyl 200mg/5ml Suspension 60ml,12.0,Beehive Balsam Cough Syrup x200ml,6.0,90
14317,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",1,Actifed Tablets,2.0,Amatem 80/480 Softgel x6,,
14318,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",2,,,Coartem 80/480mg Tablets x6,,
14319,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",3,,,Brustan-N 100mg/5ml Suspension x100ml,,
14320,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",4,,,Emzor Paracetamol 500mg Tablets x96,,
14321,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",5,,,Panadol Extra,,
14322,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",6,,,Emzolyn Cough Syrup Adult,,
14323,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",7,,,Funbact A 30g Cream,,
14324,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",8,,,Gestid 200ml Suspension,,
14325,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",9,,,Bonababe Syrup,,
14326,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",10,,,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
14327,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",11,,,Em Vit C 100mg (White) Tablets x100,,
14328,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",12,,,Felxicam 20mg Capsules x100,,
14329,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",13,,,Amoxil Unbranded 250mg Capsules x100,,
14330,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",14,,,Panda Paracetamol 15ml Drops,,
14331,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",15,,,Kiss Condoms,,
14332,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",16,,,Durex Fetherlite  x3,,
14333,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",17,,,Lonart DS 80/480mg Tablets x6,,
14334,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",18,,,Actifed Tablets,2.0,1
14335,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",19,,,Cataflam Tablets 50mg x100,,
14336,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",20,,,ABF-3 Cream 20g,,
14337,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",21,,,Gaviscon Suspension 200ml,,
14338,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",22,,,Syrup Paracetamol 125mg/5ml (Emzor),,
14339,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",23,,,Camosunate 300mg/100mg (7-13years),,
14340,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",24,,,Em-Vit-C 100ml Syrup,,
14341,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",25,,,Astymin Capsules x20,,
14342,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",26,,,Nospamin Drops,,
14343,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",27,,,Zentel 200mg Tablets x2,,
14344,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",28,,,Panadol (Regular) 500mg 10x10,,
14345,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",29,,,M&B Paracetamol Syrup 1 X 60ml Bottle,,
14346,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",30,,,Gestid Tablets x20,,
14347,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",31,,,Tarivid 200mg Tablets x10,,
14348,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",32,,,Babyrex Baby Mixture x60ml,,
14349,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",33,,,De-Deon's Syrup 280ml,,
14350,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",34,,,Ulsakit Capsule x42,,
14351,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",35,,,Tab Glucophage 1000mg,,
14352,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",36,,,Strepsils (Original) x24,,
14353,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",37,,,Vasoprin 75mg Tablets x100,,
14354,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",38,,,Fleming 625mg x14,,
14355,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",39,,,Broncholyte 4mg/5ml Elixir x100ml,,
14356,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",40,,,Astyfer Capsules x30,,
14357,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",41,,,Synriam 150/750mg Tablets x3,,
14358,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",42,,,Cream Skineal x15g,,
14359,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",43,,,Klovinal Pessary 500/100mg 1 X 6 Pessary,,
14360,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",44,,,Flucor Day Capsules,,
14361,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",45,,,Levofem Tablets,,
14362,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",46,,,Loratyn 10mg Tablets x100,,
14363,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",47,,,Flagyl 4% 60ml Suspension,,
14364,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",48,,,Livolin Forte Capsules x30,,
14365,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",49,,,Alabukun (Powder)  - 1x10 Pack,,
14366,"""a88938d5-79d7-42d9-b188-5771d8ecfeeb""",50,,,P-Alaxin 40/320mg Tablets x9,,
14367,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",1,Cotton Wool 50g,24.0,Erythromicin 500mg tablets,7.0,15
14368,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",2,Aboniki Balm,16.0,Methylated Spirit (Moko) x200ml,3.0,47
14369,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",3,Pyrantrin Tablet x6,16.0,M&B Paracetamol Syrup 1 X 60ml Bottle,4.0,38
14370,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",4,Lonart DS 80/480mg Tablets x6,14.0,Robb Balm (Bottle),8.0,11
14371,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",5,Amatem 20/120mg x24 Softgels,13.0,De-Deon's Syrup 280ml,,
14372,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",6,Amatem 80/480 Softgel x6,10.0,Tab Glucophage 1000mg,4.0,33
14373,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",7,Synriam 150/750mg Tablets x3,10.0,Brustan-N 100mg/5ml Suspension x100ml,4.0,31
14374,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",8,Syrup Paracetamol 125mg/5ml (Emzor),9.0,Coartem 80/480mg Tablets x6,7.0,12
14375,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",9,Zentel 200mg Tablets x2,8.0,Zentel 200mg Tablets x2,8.0,9
14376,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",10,Tab Boska x20,8.0,NCP Antiseptic Liquid 100ml,1.0,97
14377,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",11,Robb Balm (Bottle),8.0,Actifed Tablets,3.0,52
14378,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",12,Coartem 80/480mg Tablets x6,7.0,Broncholyte 4mg/5ml Elixir x100ml,2.0,76
14379,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",13,Ors G Oral,7.0,Panda Paracetamol 15ml Drops,,
14380,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",14,Gaviscon Suspension 200ml,7.0,Pyrantrin Tablet x6,16.0,3
14381,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",15,Erythromicin 500mg tablets,7.0,Cenox Tablets x10,,
14382,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",16,Oceanic Cod Liver Oil 1000mg Capsules x30,7.0,Glucophage 500mg Tablets x30,4.0,41
14383,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",17,Em-Vit-C 100ml Syrup,6.0,EmVite Multivitamin Syrup x100ml,1.0,107
14384,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",18,Gestid 200ml Suspension,6.0,Lonart 20/120mg 60ml Suspension,,
14385,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",19,Cream Skineal x15g,6.0,Hydrogen Peroxide 100ml ,,
14386,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",20,Diflucan 50mg Capsules x3,6.0,Synriam 150/750mg Tablets x3,10.0,7
14387,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",21,Tab Brustan-N,6.0,Syrup Paracetamol 125mg/5ml (Emzor),9.0,8
14388,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",22,Camosunate 300mg/100mg (7-13years),6.0,De-Deon's Syrup 150ml,1.0,110
14389,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",23,Biocoten Cream,6.0,Funbact A 30g Cream,,
14390,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",24,Clartem 20/120mg Tablets x24,5.0,Gestid 200ml Suspension,6.0,18
14391,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",25,Bonababe Syrup,5.0,Em Vit C 100mg (White) Tablets x100,3.0,57
14392,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",26,Emzolyn Cough Syrup Child,5.0,Panadol (Regular) 500mg 10x10,,
14393,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",27,Ciprobon 500mg Caplets x10,5.0,Neurogesic Ointment 35g,1.0,96
14394,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",28,Cenox Tablets x14,5.0,Amatem 20/120mg x24 Softgels,13.0,5
14395,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",29,Ebecef 1g Injection x1,5.0,Cenox Tablets x14,5.0,28
14396,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",30,Amoxil (Beecham) 500mg Capsules,4.0,Babyrex Baby Mixture x60ml,1.0,115
14397,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",31,Brustan-N 100mg/5ml Suspension x100ml,4.0,Clartem 20/120mg Tablets x24,5.0,24
14398,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",32,Ciprotab 500mg Tablets x14,4.0,Em-Vit C 100mg (Coloured) Tablets x100,4.0,40
14399,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",33,Tab Glucophage 1000mg,4.0,Lofnac Gel 30g,,
14400,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",34,Camosunate Children 150mg/50mg Tablets (1-6years) x6,4.0,Beehive Balsam Cough Syrup x200ml,,
14401,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",35,Susp. Zithromax 250mg/5ml,4.0,P-Alaxin 40/320mg Tablets x9,,
14402,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",36,Oflomed 200mg x14,4.0,Tab Paracetamol (M&B) 500mg x96,3.0,55
14403,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",37,Lokmal QS Combi,4.0,Amatem 80/480 Softgel x6,10.0,6
14404,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",38,M&B Paracetamol Syrup 1 X 60ml Bottle,4.0,Mycoten V Cream,1.0,99
14405,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",39,Calcitone Tabs 100,4.0,Amoxil 250mg Capsules (Beecham) x100,,
14406,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",40,Em-Vit C 100mg (Coloured) Tablets x100,4.0,ABF-3 Cream 20g,,
14407,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",41,Glucophage 500mg Tablets x30,4.0,Fleming 1000mg x14,,
14408,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",42,Daravite Forte Capsules x50,4.0,NGC Cough Syrup (Adult) x100ml,1.0,95
14409,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",43,Amatem Forte 80/480mg tablets x6,4.0,Menthodex Syrup,,
14410,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",44,Cyprigold Syrup 200ml,4.0,Vasoprin 75mg Tablets x100,,
14411,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",45,Artequick 62.5/375mg Tablets x4,3.0,Tab Brustan-N,6.0,21
14412,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",46,Emzor Paracetamol 500mg Tablets x96,3.0,Panadol Extra,,
14413,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",47,Methylated Spirit (Moko) x200ml,3.0,Gaviscon Suspension 200ml,7.0,14
14414,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",48,Loratyn 10mg Tablets x100,3.0,Bonababe Syrup,5.0,25
14415,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",49,Axacef 500mg Tablets,3.0,Biocoten Cream,6.0,23
14416,"""a8b4bb46-8b56-4cc4-b1d3-4c4b0258293f""",50,Fleming 625mg x14,3.0,Amoxil (Beecham) 500mg Capsules,4.0,30
14417,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",1,Postinor 2,29.0,Pyrantrin Tablet x6,21.0,4
14418,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",2,Lonart DS 80/480mg Tablets x6,22.0,Zolat 200mg Tablets x2,13.0,14
14419,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",3,Tab Brustan-N,21.0,Em-Vit-C 100ml Syrup,11.0,17
14420,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",4,Pyrantrin Tablet x6,21.0,Lonart 20/120mg 60ml Suspension,2.0,113
14421,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",5,Ciprotab 500mg Tablets x10,19.0,Funbact A 30g Cream,15.0,11
14422,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",6,Amatem 20/120mg x24 Softgels,18.0,Babyrex Baby Mixture x60ml,3.0,92
14423,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",7,Amatem 80/480 Softgel x6,17.0,Zolat 100mg/5ml Suspension x20ml,2.0,110
14424,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",8,Postpill 150mcg Tablet,17.0,Gestid 200ml Suspension,8.0,25
14425,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",9,Arenax Plus Forte 80/480mg Tablets x6,16.0,Clartem 20/120mg Tablets x24,,
14426,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",10,Coartem 80/480mg Tablets x6,15.0,Lonart DS 80/480mg Tablets x6,22.0,2
14427,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",11,Funbact A 30g Cream,15.0,Emzor Paracetamol 500mg Tablets x96,4.0,52
14428,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",12,Flucor Day Capsules,15.0,Camosunate 300mg/100mg (7-13years),8.0,26
14429,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",13,Emzolyn Cough Syrup Adult,13.0,Cream Skineal x15g,2.0,102
14430,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",14,Zolat 200mg Tablets x2,13.0,Syr Astymin x200ml,3.0,80
14431,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",15,Cenox Tablets x10,13.0,Bonababe Syrup,4.0,65
14432,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",16,Ebecef 1g Injection x1,13.0,Tab Paracetamol (M&B) 500mg x96,6.0,38
14433,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",17,Em-Vit-C 100ml Syrup,11.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,4.0,59
14434,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",18,Kold Time Inhaler x6,10.0,Postpill 150mcg Tablet,17.0,8
14435,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",19,D-Koff 100ml Expectorant ,10.0,Menthodex Syrup,3.0,83
14436,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",20,Syrup Paracetamol 125mg/5ml (Emzor),9.0,Postinor 2,29.0,1
14437,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",21,Zentel 200mg Tablets x2,9.0,Coflin Cough Linctus x100ml,,
14438,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",22,Visita Plus 30g Cream,9.0,Lofnac Gel 30g,4.0,71
14439,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",23,M&B Paracetamol Syrup 1 X 60ml Bottle,9.0,Aboniki Balm,8.0,27
14440,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",24,Ciprotab 500mg Tablets x14,8.0,Amatem 20/120mg x24 Softgels,18.0,6
14441,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",25,Gestid 200ml Suspension,8.0,De-Deon's Syrup 150ml,2.0,121
14442,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",26,Camosunate 300mg/100mg (7-13years),8.0,Tribotan Child,5.0,44
14443,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",27,Aboniki Balm,8.0,De-Deon's Syrup 280ml,7.0,33
14444,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",28,Neofylin Cough Syrup,8.0,Artequick 62.5/375mg Tablets x4,3.0,78
14445,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",29,Flucamed 50mg Capsules x3,8.0,Loratyn 10mg Tablets x100,1.0,152
14446,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",30,Em-Vit C 100mg (Coloured) Tablets x100,8.0,Swidar 500/25mg x3,5.0,45
14447,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",31,Emal Injection 150mg/2ml x3,8.0,Amatem 80/480 Softgel x6,17.0,7
14448,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",32,Bondoment  x100 Tablet,8.0,Lonart 20/120mg Tablets x24,3.0,87
14449,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",33,De-Deon's Syrup 280ml,7.0,Astyfer Tonic x200ml,,
14450,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",34,Cipro 500mg X10(M&B),7.0,Zentel 200mg Tablets x2,9.0,21
14451,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",35,Synriam 150/750mg Tablets x3,7.0,Lokmal QS Combi,,
14452,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",36,Klovinal Pessary 500/100mg 1 X 6 Pessary,7.0,M&B Paracetamol Syrup 1 X 60ml Bottle,9.0,23
14453,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",37,Brustan-N 100mg/5ml Suspension x100ml,6.0,Emzolyn Cough Syrup Adult,13.0,13
14454,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",38,Tab Paracetamol (M&B) 500mg x96,6.0,Gold Circle (Old) x24,1.0,155
14455,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",39,Tab Vega 100,6.0,Emzor Folic Acid 5mg Tablets x100,,
14456,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",40,Robb Balm (Bottle),6.0,Panadol Extra,3.0,85
14457,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",41,Cyprivite 200ml Syrup,6.0,Panadol (Regular) 500mg 10x10,4.0,54
14458,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",42,Maldox 500/25mg Tablets x3,6.0,Emal Injection 150mg/2ml x3,8.0,31
14459,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",43,Diflucan 50mg Capsules x3,5.0,Brustan-N 100mg/5ml Suspension x100ml,6.0,37
14460,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",44,Tribotan Child,5.0,Syrup Paracetamol 125mg/5ml (Emzor),9.0,20
14461,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",45,Swidar 500/25mg x3,5.0,Gestid 100ml Suspension,2.0,119
14462,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",46,Zinnat Tablets 500mg x10,5.0,Procold Tablet x25,1.0,165
14463,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",47,Pyrantrin 15ml Suspension,5.0,Tutolin Expectorant x100ml,3.0,95
14464,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",48,Mycoten 20g Cream,5.0,Coartem 80/480mg Tablets x6,15.0,10
14465,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",49,Odomos 50g Cream (Medium size),5.0,Visita Plus 30g Cream,9.0,22
14466,"""a8f7c821-308d-4c0a-8a06-a655b1437838""",50,Omeprazole 20mg Capsules x14,5.0,P-Alaxin 40/320mg Tablets x9,2.0,104
14467,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",1,Zoxine 20/120mg Tablets x24,2.0,Emzor Paracetamol 500mg Tablets x96,,
14468,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",2,Menthodex Syrup,1.0,Funbact A 30g Cream,,
14469,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",3,Piriton Expectorant Adult,1.0,Brustan-N 100mg/5ml Suspension x100ml,,
14470,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",4,Emgyl 200mg/5ml Suspension 60ml,1.0,Coartem 80/480mg Tablets x6,,
14471,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",5,Diconart 80/480mg Tablets x6,1.0,Amatem 80/480 Softgel x6,,
14472,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",6,Zoxine DS 80/480mg Tablets x6,1.0,Bonababe Syrup,,
14473,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",7,,,Syrup Paracetamol 125mg/5ml (Emzor),,
14474,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",8,,,Panadol Extra,,
14475,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",9,,,Tab Sudrex 500mg/30mg,,
14476,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",10,,,Emzolyn Cough Syrup Adult,,
14477,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",11,,,Gestid 200ml Suspension,,
14478,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",12,,,Em-Vit-C 100ml Syrup,,
14479,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",13,,,Piriton Expectorant Adult,1.0,3
14480,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",14,,,Panadol (Regular) 500mg 10x10,,
14481,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",15,,,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
14482,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",16,,,Emal Injection 150mg/2ml x3,,
14483,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",17,,,Panda Paracetamol 15ml Drops,,
14484,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",18,,,Babyrex Baby Mixture x60ml,,
14485,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",19,,,Actifed Tablets,,
14486,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",20,,,Lonart DS 80/480mg Tablets x6,,
14487,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",21,,,Synriam 150/750mg Tablets x3,,
14488,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",22,,,Zoxine DS 80/480mg Tablets x6,1.0,6
14489,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",23,,,Cream Skineal x15g,,
14490,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",24,,,PT Strip,,
14491,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",25,,,Nospamin Drops,,
14492,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",26,,,Syringe 5ml,,
14493,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",27,,,Gestid Tablets x20,,
14494,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",28,,,D-Koff 100ml Expectorant ,,
14495,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",29,,,Amoxil Unbranded 250mg Capsules x100,,
14496,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",30,,,Durex Fetherlite  x3,,
14497,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",31,,,M&B Paracetamol Syrup 1 X 60ml Bottle,,
14498,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",32,,,Swidar 500/25mg x3,,
14499,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",33,,,Em Vit C 100mg (White) Tablets x100,,
14500,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",34,,,Allergin 5mg/5ml Syrup 60ml,,
14501,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",35,,,Kiss Condoms,,
14502,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",36,,,Emzolyn Cough Syrup Child,,
14503,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",37,,,Fire Xtacy Condoms x3,,
14504,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",38,,,Aboniki Balm,,
14505,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",39,,,Camosunate 300mg/100mg (7-13years),,
14506,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",40,,,Brustan-N 60ml Syrup,,
14507,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",41,,,Alabukun (Powder)  - 1x10 Pack,,
14508,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",42,,,Bond Paracetamol 500mg Tablets x96,,
14509,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",43,,,Zentel 200mg Tablets x2,,
14510,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",44,,,Zoxine 20/120mg Tablets x24,2.0,1
14511,"""ab16d44f-0e05-4696-9dbf-26f7ed981197""",45,,,ABF-3 Cream 20g,,
